idx	chrom	start	end	K562	HepG2	GM12878	HSC	Liver	NaiveB
1530	chr11	116758950	116890022	True	True	True	True	True	True
1531	chr11	117062220	117193292	True	True	True	True	True	True
1532	chr11	117365490	117496562	True	True	True	True	False	False
1533	chr11	117668760	117799832	False	True	True	True	True	True
1534	chr11	117972030	118103102	True	True	True	True	True	True
1535	chr11	118275300	118406372	True	True	True	True	True	True
1536	chr11	118578570	118709642	True	True	True	True	True	True
1537	chr11	118881840	119012912	True	True	True	True	True	True
1538	chr11	119185110	119316182	True	True	True	True	True	True
1539	chr11	119488380	119619452	True	True	True	False	True	True
1540	chr11	119791650	119922722	False	False	False	False	True	False
1541	chr11	120094920	120225992	True	True	True	True	True	True
1542	chr11	120398190	120529262	True	True	True	True	True	True
1543	chr11	120701460	120832532	False	True	True	True	True	False
1544	chr11	121004730	121135802	False	True	True	True	True	True
1545	chr11	121308000	121439072	False	True	True	True	True	True
1546	chr11	121611270	121742342	False	True	True	True	True	True
1547	chr11	121914540	122045612	False	True	False	False	True	False
1548	chr11	122217810	122348882	False	True	False	False	False	False
1549	chr11	122521080	122652152	False	True	True	False	True	True
1550	chr11	122824350	122955422	False	False	True	False	True	True
1551	chr11	123127620	123258692	False	True	True	True	True	False
1552	chr11	123430890	123561962	False	True	True	True	True	True
1553	chr11	123734160	123865232	True	True	True	True	True	True
1554	chr11	124037430	124168502	True	True	True	True	True	True
1555	chr11	124340700	124471772	True	False	False	True	True	True
1556	chr11	124643970	124775042	True	True	True	True	True	True
1557	chr11	124947240	125078312	True	True	True	True	True	True
1558	chr11	125250510	125381582	False	True	True	True	True	False
1559	chr11	125553780	125684852	True	True	True	True	True	True
1560	chr11	125857050	125988122	True	True	True	True	True	True
1561	chr11	126160320	126291392	True	True	True	True	True	True
1562	chr11	126463590	126594662	False	True	True	True	True	True
1563	chr11	126766860	126897932	False	False	False	False	True	False
1564	chr11	127070130	127201202	False	True	True	False	True	False
1565	chr11	127373400	127504472	False	False	False	False	False	False
1566	chr11	127676670	127807742	False	False	False	False	False	False
1567	chr11	127979940	128111012	False	False	False	True	True	True
1568	chr11	128283210	128414282	False	True	True	True	True	True
1569	chr11	128586480	128717552	False	True	True	True	True	True
1570	chr11	128889750	129020822	False	True	True	True	True	True
1571	chr11	129193020	129324092	False	True	True	True	True	True
1572	chr11	129496290	129627362	False	True	False	False	True	False
1573	chr11	129799560	129930632	True	True	True	True	True	True
1574	chr11	130102830	130233902	True	True	True	True	True	True
1575	chr11	130406100	130537172	True	True	True	True	True	True
1576	chr11	130709370	130840442	False	True	True	False	True	False
1577	chr11	131012640	131143712	False	True	True	True	False	False
1578	chr11	131315910	131446982	False	False	True	False	False	False
1579	chr11	131922450	132053522	False	False	True	False	True	False
1580	chr11	132225720	132356792	False	False	True	False	False	False
1581	chr11	132528990	132660062	False	False	False	False	False	False
1582	chr11	132832260	132963332	False	False	False	True	True	False
1583	chr11	133135530	133266602	False	False	True	True	False	False
1584	chr11	133438800	133569872	False	False	True	False	True	False
1585	chr11	133742070	133873142	False	True	True	False	True	False
1586	chr11	134045340	134176412	False	True	True	True	True	True
1587	chr11	134348610	134479682	False	True	True	True	True	False
1588	chr11	134651880	134782952	False	True	False	False	True	False
1589	chr12	606578	737650	True	True	True	True	True	True
1590	chr12	909867	1040939	True	True	True	True	True	True
1591	chr12	1213156	1344228	True	False	True	False	True	True
1592	chr12	1516445	1647517	True	True	True	True	True	True
1593	chr12	1819734	1950806	False	True	True	True	True	True
1594	chr12	2729601	2860673	True	True	True	True	True	True
1595	chr12	3032890	3163962	False	True	True	True	True	True
1596	chr12	3336179	3467251	False	False	False	False	False	True
1597	chr12	3639468	3770540	True	True	True	True	True	True
1598	chr12	3942757	4073829	False	True	True	True	True	True
1599	chr12	4246046	4377118	True	True	True	True	True	True
1600	chr12	4549335	4680407	True	True	True	True	True	True
1601	chr12	4852624	4983696	False	True	True	True	False	True
1602	chr12	5155913	5286985	False	False	False	False	False	False
1603	chr12	5459202	5590274	False	False	False	False	True	False
1604	chr12	5762491	5893563	False	False	False	False	False	False
1605	chr12	6065780	6196852	True	True	True	True	True	True
1606	chr12	6369069	6500141	True	True	True	True	True	True
1607	chr12	6672358	6803430	True	True	True	True	True	True
1608	chr12	6975647	7106719	True	True	True	True	True	True
1609	chr12	7278936	7410008	True	True	True	False	True	False
1610	chr12	7582225	7713297	True	False	True	True	True	True
1611	chr12	7885514	8016586	True	True	True	True	True	True
1612	chr12	8188803	8319875	True	True	True	False	True	True
1613	chr12	8492092	8623164	False	True	True	True	True	False
1614	chr12	8795381	8926453	True	True	True	True	True	True
1615	chr12	9098670	9229742	False	True	False	False	True	True
1616	chr12	9401959	9533031	True	True	True	False	True	True
1617	chr12	9705248	9836320	True	True	True	True	True	True
1618	chr12	10008537	10139609	False	False	True	True	True	True
1619	chr12	10311826	10442898	False	True	True	False	True	True
1620	chr12	10615115	10746187	True	True	True	True	True	True
1621	chr12	10918404	11049476	False	True	False	False	False	False
1622	chr12	11221693	11352765	False	False	True	False	False	False
1623	chr12	11524982	11656054	False	True	True	True	True	True
1624	chr12	11828271	11959343	False	True	True	True	True	True
1625	chr12	12131560	12262632	True	True	True	True	True	True
1626	chr12	12434849	12565921	True	True	True	True	True	True
1627	chr12	12738138	12869210	True	True	True	True	True	True
1628	chr12	13041427	13172499	False	True	True	True	True	True
1629	chr12	13344716	13475788	True	True	True	False	True	True
1630	chr12	13648005	13779077	False	False	False	True	True	False
1631	chr12	13951294	14082366	False	False	False	False	False	False
1632	chr12	14254583	14385655	True	True	True	True	True	True
1633	chr12	14557872	14688944	False	True	True	True	True	True
1634	chr12	14861161	14992233	False	True	True	True	True	True
1635	chr12	15164450	15295522	False	True	True	True	True	True
1636	chr12	15467739	15598811	False	True	True	True	True	True
1637	chr12	15771028	15902100	True	True	True	True	True	True
1638	chr12	16074317	16205389	False	True	True	True	True	False
1639	chr12	16377606	16508678	False	True	False	True	True	False
1640	chr12	16680895	16811967	False	False	False	False	False	False
1641	chr12	16984184	17115256	False	False	False	False	False	False
1642	chr12	17287473	17418545	False	False	False	False	False	False
1643	chr12	17590762	17721834	False	False	False	True	False	False
1644	chr12	17894051	18025123	False	False	False	False	False	False
1645	chr12	18197340	18328412	False	True	False	True	True	False
1646	chr12	18500629	18631701	False	False	False	True	False	False
1647	chr12	18803918	18934990	True	False	False	False	False	False
1648	chr12	19107207	19238279	True	True	False	True	True	False
1649	chr12	19410496	19541568	True	True	True	False	True	True
1650	chr12	19713785	19844857	False	False	True	True	True	False
1651	chr12	20017074	20148146	False	False	True	True	False	False
1652	chr12	20320363	20451435	False	False	False	True	True	True
1653	chr12	20926941	21058013	False	False	False	False	True	False
1654	chr12	21230230	21361302	True	False	False	False	True	False
1655	chr12	21533519	21664591	True	False	True	True	True	True
1656	chr12	21836808	21967880	False	False	False	True	True	False
1657	chr12	22140097	22271169	False	False	True	True	False	True
1658	chr12	22443386	22574458	True	True	True	True	True	True
1659	chr12	22746675	22877747	False	False	False	True	True	False
1660	chr12	23049964	23181036	False	False	False	False	False	False
1661	chr12	23353253	23484325	False	False	False	False	False	False
1662	chr12	23656542	23787614	True	False	False	False	True	False
1663	chr12	23959831	24090903	False	True	False	True	True	False
1664	chr12	24263120	24394192	False	False	True	True	True	True
1665	chr12	24566409	24697481	True	True	False	True	True	True
1666	chr12	24869698	25000770	True	True	True	False	True	True
1667	chr12	25172987	25304059	True	True	True	True	True	True
1668	chr12	25476276	25607348	False	False	False	True	True	False
1669	chr12	25779565	25910637	False	False	True	True	True	False
1670	chr12	26082854	26213926	True	True	True	True	True	True
1671	chr12	26386143	26517215	False	True	True	True	True	True
1672	chr12	26689432	26820504	True	True	True	True	True	True
1673	chr12	26992721	27123793	True	True	True	True	True	True
1674	chr12	27296010	27427082	False	True	True	True	True	True
1675	chr12	27599299	27730371	True	True	True	True	True	True
1676	chr12	27902588	28033660	True	True	False	True	True	True
1677	chr12	28205877	28336949	True	False	True	False	False	True
1678	chr12	28509166	28640238	False	False	True	True	True	False
1679	chr12	28812455	28943527	False	False	False	True	False	False
1680	chr12	29115744	29246816	False	False	True	True	True	True
1681	chr12	29419033	29550105	False	False	True	True	True	False
1682	chr12	30025611	30156683	False	False	False	True	False	False
1683	chr12	30328900	30459972	False	True	False	False	True	False
1684	chr12	30632189	30763261	True	True	True	True	True	True
1685	chr12	30935478	31066550	True	True	True	False	True	False
1686	chr12	31238767	31369839	True	True	True	True	True	True
1687	chr12	31542056	31673128	True	True	True	True	True	True
1688	chr12	31845345	31976417	True	True	True	False	True	True
1689	chr12	32148634	32279706	False	False	True	False	False	True
1690	chr12	32451923	32582995	False	True	True	True	True	True
1691	chr12	32755212	32886284	True	True	True	True	True	True
1692	chr12	33058501	33189573	False	False	False	False	False	False
1693	chr12	33361790	33492862	False	False	False	False	False	False
1694	chr12	33665079	33796151	True	False	False	False	False	False
1695	chr12	33968368	34099440	True	True	True	False	True	True
1696	chr12	34271657	34402729	True	False	False	False	False	False
1697	chr12	37304547	37435619	False	False	False	False	False	False
1698	chr12	37607836	37738908	False	False	False	False	False	False
1699	chr12	37911125	38042197	False	False	False	False	False	False
1700	chr12	38214414	38345486	True	True	True	True	True	True
1701	chr12	38517703	38648775	False	False	True	False	False	False
1702	chr12	38820992	38952064	False	True	True	True	True	True
1703	chr12	39124281	39255353	False	False	False	False	False	False
1704	chr12	39427570	39558642	True	True	True	True	True	True
1705	chr12	39730859	39861931	False	True	False	False	True	True
1706	chr12	40034148	40165220	True	True	True	True	True	True
1707	chr12	40337437	40468509	False	False	False	False	False	False
1708	chr12	40640726	40771798	False	False	False	False	False	False
1709	chr12	40944015	41075087	False	False	True	False	False	False
1710	chr12	41550593	41681665	False	False	False	False	False	False
1711	chr12	41853882	41984954	False	True	False	True	True	True
1712	chr12	42157171	42288243	True	True	True	True	True	True
1713	chr12	42460460	42591532	True	True	True	True	True	True
1714	chr12	42763749	42894821	False	False	False	False	False	False
1715	chr12	43067038	43198110	False	False	False	False	True	False
1716	chr12	43370327	43501399	False	False	False	True	False	False
1717	chr12	43673616	43804688	True	True	True	True	True	True
1718	chr12	43976905	44107977	False	True	True	False	True	False
1719	chr12	44280194	44411266	False	True	True	False	False	False
1720	chr12	44583483	44714555	False	False	False	False	False	False
1721	chr12	44886772	45017844	True	True	True	True	True	False
1722	chr12	45190061	45321133	True	True	True	True	True	True
1723	chr12	45493350	45624422	False	False	True	False	True	True
1724	chr12	45796639	45927711	False	False	True	False	False	False
1725	chr12	46099928	46231000	True	True	True	True	True	True
1726	chr12	46403217	46534289	True	True	True	True	True	True
1727	chr12	46706506	46837578	False	True	False	False	True	False
1728	chr12	47009795	47140867	True	False	True	True	True	True
1729	chr12	47313084	47444156	True	True	True	False	True	True
1730	chr12	47616373	47747445	True	True	True	True	True	True
1731	chr12	48222951	48354023	True	True	True	False	True	True
1732	chr12	48526240	48657312	False	False	True	True	True	True
1733	chr12	48829529	48960601	True	True	True	True	True	True
1734	chr12	49132818	49263890	True	True	True	True	True	True
1735	chr12	49436107	49567179	True	True	True	True	True	True
1736	chr12	49739396	49870468	True	True	True	True	True	True
1737	chr12	50042685	50173757	True	True	True	True	True	True
1738	chr12	50345974	50477046	True	True	True	True	True	True
1739	chr12	50649263	50780335	True	True	True	True	True	True
1740	chr12	50952552	51083624	True	True	True	True	True	True
